id,income,age,experience_years,is_married,city,region,current_job_years,current_house_years,house_ownership,car_ownership,profession,label
train_144502,0.1961685660366932,0.5172413793103448,0.45,0,17,19,0.6428571428571428,0.5,2,1,16,0
train_49055,0.4291336974710169,0.2758620689655172,0.2,0,180,28,0.2857142857142857,0.25,2,1,9,0
train_146899,0.9665038578013116,0.6206896551724137,0.55,1,78,27,0.5,1.0,1,0,15,0
train_112088,0.0006592838091668,0.603448275862069,1.0,0,9,25,0.5,0.5,2,0,3,0
train_124573,0.0903163761453379,0.1034482758620689,1.0,1,35,19,0.7857142857142857,0.25,2,0,25,0
train_141905,0.3554351573451984,0.1034482758620689,0.6000000000000001,1,184,10,0.5,0.75,2,0,1,0
train_40731,0.9530276803100176,0.6206896551724137,0.6000000000000001,1,199,25,0.5714285714285714,0.25,2,0,17,0
train_101140,0.8866853700658323,0.8103448275862069,0.5,1,134,6,0.3571428571428571,1.0,2,1,27,1
train_63861,0.3586427842958716,0.0862068965517241,0.1,1,200,2,0.1428571428571428,0.0,2,1,50,1
train_118880,0.6941023229293423,0.6551724137931034,0.25,1,106,11,0.3571428571428571,0.25,1,0,27,0
train_10764,0.161030220544749,0.1724137931034482,0.8500000000000001,1,62,10,0.5,0.5,2,0,32,0
train_76182,0.3550152217880385,0.5517241379310345,0.35,1,278,28,0.5,0.25,2,1,20,0
train_77490,0.0815664006707757,0.3103448275862069,0.4,1,163,12,0.5714285714285714,1.0,2,0,5,0
train_44860,0.8033048878296569,0.3620689655172414,0.8,1,307,25,0.9285714285714284,0.75,2,1,28,0
train_33434,0.720104492379496,0.3275862068965517,0.7000000000000001,1,37,11,0.9285714285714284,0.0,1,1,48,0
train_43275,0.4088900007087351,0.6896551724137931,0.65,1,243,6,0.2857142857142857,0.25,2,0,37,1
train_150738,0.2409945595571727,0.7413793103448276,0.9,0,302,20,0.5714285714285714,0.0,2,0,17,0
train_123971,0.3984631860165363,0.6379310344827587,0.6000000000000001,1,189,6,0.8571428571428571,0.25,1,0,33,0
train_118211,0.7875429395368877,0.0689655172413792,0.05,1,246,10,0.0714285714285714,0.5,2,0,48,0
train_106766,0.531658736441437,0.3275862068965517,0.1,1,205,14,0.1428571428571428,0.75,2,0,5,0
train_70660,0.0790704118311512,0.2068965517241379,0.25,1,76,2,0.3571428571428571,0.75,2,0,19,0
train_79505,0.1157584646795656,0.7758620689655173,0.15,1,230,19,0.2142857142857142,1.0,2,0,25,0
train_10401,0.6664823755198892,0.7758620689655173,1.0,1,14,14,0.7857142857142857,0.25,2,0,29,0
train_138733,0.1642264356590655,0.2758620689655172,0.05,1,125,15,0.0714285714285714,0.25,2,0,0,0
train_148931,0.6377354592183012,0.1379310344827586,0.2,1,191,23,0.2857142857142857,0.5,2,0,30,0
train_4246,0.2267077412692444,0.8793103448275863,0.55,1,80,5,0.7142857142857142,0.25,2,1,2,0
train_45392,0.6280262888668127,0.4137931034482758,0.2,1,305,14,0.2857142857142857,0.25,0,0,43,0
train_140660,0.9685376672684908,0.7241379310344829,0.25,1,287,0,0.3571428571428571,0.5,2,0,40,0
train_108347,0.8490875736313704,0.1206896551724137,0.8,1,284,6,1.0,0.25,2,0,13,1
train_136323,0.2469978862075745,0.7241379310344829,0.75,1,28,25,0.5,0.5,2,0,18,1
train_36607,0.9974575629843272,0.5689655172413792,0.3,1,75,2,0.4285714285714285,0.75,2,1,2,0
train_77433,0.2443681586541561,0.1724137931034482,0.45,0,64,25,0.6428571428571428,0.5,2,0,39,0
train_22924,0.9657361615467565,0.9482758620689656,0.0,1,129,19,0.0,0.5,2,0,40,0
train_54347,0.0884562468192008,0.1206896551724137,0.4,0,29,28,0.2142857142857142,1.0,2,0,26,0
train_132425,0.0151913564749358,0.7413793103448276,0.65,1,244,28,0.4285714285714285,0.5,2,1,28,1
train_102817,0.8892755566073131,0.9137931034482758,0.8500000000000001,1,101,25,0.6428571428571428,1.0,2,1,16,0
train_138347,0.0031441611239177,0.1724137931034482,0.1,1,60,20,0.1428571428571428,0.0,2,0,14,0
train_63928,0.2302226869709262,0.2413793103448275,0.45,1,133,9,0.6428571428571428,0.25,2,0,0,0
train_138919,0.857341634743556,0.3793103448275862,0.6000000000000001,0,27,25,0.8571428571428571,0.25,2,0,10,0
train_29965,0.736020600566908,0.2758620689655172,0.35,0,57,28,0.5,0.5,2,0,40,0
train_20251,0.626649560924591,0.7931034482758621,0.65,1,15,22,0.9285714285714284,0.75,2,1,23,0
train_10339,0.453380245991142,0.2413793103448275,0.25,1,227,14,0.3571428571428571,0.5,1,0,43,0
train_73903,0.1485806078064168,0.8275862068965518,0.95,1,268,11,0.7142857142857142,0.25,2,0,32,0
train_133949,0.4849580985398055,0.9655172413793104,0.05,0,132,2,0.0714285714285714,0.75,2,0,18,1
train_106009,0.1494272859810195,0.8793103448275863,0.95,0,101,25,0.2142857142857142,0.5,2,0,43,0
train_131750,0.7732822483479865,0.9310344827586208,0.55,1,154,23,0.6428571428571428,1.0,2,1,12,0
train_35888,0.008099500802232,0.2413793103448275,0.25,1,119,11,0.3571428571428571,0.75,2,0,16,0
train_469,0.5770960640376198,0.6206896551724137,0.3,1,219,25,0.4285714285714285,0.0,2,0,11,0
train_49021,0.6031120478159947,0.7241379310344829,0.5,1,262,14,0.5714285714285714,0.75,1,1,2,0
train_38698,0.7812723356665533,0.9655172413793104,0.2,1,116,27,0.2857142857142857,1.0,2,1,46,0
train_117953,0.3210188607623827,0.896551724137931,1.0,1,235,22,0.3571428571428571,0.0,2,0,23,0
train_128710,0.2141827503486616,0.896551724137931,0.25,1,18,25,0.3571428571428571,0.75,2,1,36,0
train_123175,0.9773987579917892,0.0517241379310344,0.45,1,182,14,0.6428571428571428,0.5,2,1,33,0
train_81024,0.4073966518072545,0.6206896551724137,0.55,1,288,0,0.2857142857142857,1.0,2,1,24,1
train_52258,0.5994429422196702,0.396551724137931,0.05,1,310,14,0.0714285714285714,0.0,2,0,25,0
train_103320,0.5156749580665065,0.5344827586206897,0.0,0,198,2,0.0,0.5,2,0,45,0
train_154317,0.8637729052573329,0.7931034482758621,0.7000000000000001,1,288,0,0.5,1.0,2,0,19,0
train_111940,0.0181708468023033,0.4137931034482758,0.45,1,29,28,0.6428571428571428,0.5,2,0,20,0
train_30072,0.5693320111619772,0.4310344827586207,0.0,1,65,13,0.0,0.25,2,0,46,0
train_125657,0.2750639963770422,0.1724137931034482,0.95,1,130,14,0.2142857142857142,0.75,2,0,27,0
train_150274,0.4131016690511398,0.0344827586206896,0.8500000000000001,1,27,25,0.5714285714285714,0.5,2,1,4,0
train_19441,0.0171712099789902,0.2068965517241379,0.3,0,278,28,0.4285714285714285,0.25,2,0,13,0
train_35265,0.4013840155008775,0.3103448275862069,0.65,0,207,14,0.5714285714285714,0.5,2,0,39,1
train_117469,0.2600860612627417,0.9655172413793104,1.0,1,199,25,0.4285714285714285,0.75,2,0,16,0
train_47585,0.5473442054098511,0.3620689655172414,0.6000000000000001,1,1,24,0.5,0.75,2,0,17,0
train_66860,0.954471377712964,0.1379310344827586,0.1,1,233,18,0.1428571428571428,0.25,2,1,33,0
train_28482,0.0790704118311512,0.2068965517241379,0.25,1,76,2,0.3571428571428571,0.75,2,0,19,1
train_147850,0.9229411745862808,0.6379310344827587,0.15,1,292,12,0.2142857142857142,0.75,2,0,20,0
train_22587,0.917229550489768,0.1551724137931034,0.95,1,69,2,0.6428571428571428,0.25,2,0,40,0
train_47813,0.0199951389581273,1.0,0.7000000000000001,1,166,12,0.7142857142857142,1.0,2,0,42,0
train_92226,0.269745880427179,0.7068965517241379,0.75,1,211,14,0.2857142857142857,0.5,2,0,9,0
train_23927,0.5093305776751647,0.1724137931034482,0.0,1,230,19,0.0,0.25,2,1,10,0
train_73281,0.6465074575349552,0.6724137931034484,0.15,1,34,25,0.2142857142857142,0.75,2,1,39,0
train_136952,0.6992954091984206,0.9482758620689656,0.65,1,67,3,0.9285714285714284,1.0,2,0,32,0
train_31321,0.1686098821697865,0.8103448275862069,0.95,0,262,14,0.2857142857142857,0.25,2,1,27,0
train_18865,0.1528531392760571,0.1379310344827586,0.25,1,35,19,0.3571428571428571,1.0,2,1,6,1
train_152270,0.1485806078064168,0.8275862068965518,0.95,1,268,11,0.7142857142857142,0.25,2,0,32,0
train_112242,0.3672542160729108,0.6724137931034484,0.25,1,64,25,0.2142857142857142,0.5,2,0,0,0
train_148536,0.2829731998028355,0.8448275862068966,0.15,1,278,28,0.2142857142857142,0.25,2,0,15,1
train_21192,0.6837334683533761,0.0,0.2,1,203,1,0.2857142857142857,1.0,2,0,18,0
train_45253,0.8411860782003093,0.2413793103448275,0.55,1,288,0,0.2857142857142857,0.25,2,0,48,0
train_79492,0.8836822552351299,0.2413793103448275,0.7000000000000001,1,81,10,0.7142857142857142,1.0,2,1,20,0
train_124864,0.0451657459116595,0.8103448275862069,0.1,0,10,26,0.1428571428571428,0.25,2,0,35,0
train_69511,0.1165913285259471,0.8793103448275863,0.35,0,157,25,0.5,1.0,2,0,48,0
train_2260,0.948227101149312,0.8103448275862069,0.5,1,126,13,0.4285714285714285,0.25,2,0,37,1
train_37792,0.2867303967675272,0.4999999999999999,0.5,1,310,14,0.6428571428571428,0.5,2,0,50,0
train_36911,0.2839310933300019,0.0344827586206896,0.6000000000000001,0,305,14,0.8571428571428571,0.75,2,0,31,0
train_120046,0.8458178823075294,1.0,0.05,1,186,25,0.0714285714285714,1.0,2,0,27,0
train_128042,0.4766623942353008,0.896551724137931,0.55,1,205,14,0.7857142857142857,0.25,2,0,1,0
train_52043,0.6000909142963081,0.4482758620689654,0.65,1,215,23,0.7857142857142857,0.25,2,0,2,0
train_24446,0.4394653134230824,0.896551724137931,0.8500000000000001,1,84,0,0.5714285714285714,0.5,2,1,6,0
train_97578,0.7589707044146189,0.8103448275862069,1.0,1,269,13,0.2857142857142857,0.0,2,1,29,0
train_72073,0.4383596666462455,0.3620689655172414,1.0,1,127,13,0.7857142857142857,0.0,2,1,41,1
train_6341,0.977193044625886,0.1379310344827586,0.6000000000000001,1,204,22,0.5714285714285714,1.0,2,0,5,0
train_139218,0.4734284399779451,0.2241379310344827,0.9,1,64,25,0.7142857142857142,0.75,2,0,37,0
train_21381,0.629303313396655,0.2758620689655172,0.0,1,167,12,0.0,0.25,2,0,36,0
train_15038,0.2141827503486616,0.896551724137931,0.25,1,18,25,0.3571428571428571,0.75,2,1,36,0
train_124301,0.5840045294979953,0.7068965517241379,0.25,1,106,11,0.3571428571428571,0.0,2,0,32,0
train_86523,0.4695260924631027,0.4655172413793103,0.7000000000000001,1,305,14,0.8571428571428571,0.5,2,1,42,0
train_118836,0.6576993657821892,0.4655172413793103,0.55,1,19,6,0.5,0.0,2,0,7,0
train_115313,0.469973656676705,0.7068965517241379,0.2,1,63,1,0.2857142857142857,0.5,2,0,0,0
train_11660,0.9240158892803616,0.4827586206896552,0.95,1,23,28,1.0,0.75,2,1,45,0
train_55015,0.2497058949542465,0.0862068965517241,0.65,1,146,25,0.5,0.25,1,1,45,1
train_119909,0.6521398995037653,0.4137931034482758,0.4,1,163,12,0.5714285714285714,1.0,2,0,21,0
train_22981,0.0574123480874362,0.6379310344827587,0.5,1,181,28,0.7142857142857142,1.0,2,0,21,0
train_130477,0.5360535947885147,0.0862068965517241,0.6000000000000001,1,228,19,0.5,0.5,2,1,17,0
train_2185,0.4955697048979201,0.6379310344827587,0.8,1,146,25,0.2857142857142857,0.75,2,1,0,0
train_106203,0.4130225870272647,1.0,0.6000000000000001,0,301,11,0.8571428571428571,1.0,2,1,22,0
train_3476,0.9434181132670806,0.1551724137931034,0.45,1,268,11,0.6428571428571428,0.75,2,0,42,0
train_64897,0.5536534493576738,0.0862068965517241,0.8500000000000001,1,91,22,0.3571428571428571,0.25,2,0,11,0
train_128603,0.2919194788834979,0.9827586206896552,0.95,1,96,25,0.2142857142857142,0.0,2,0,37,0
train_96414,0.2239891215168372,0.3620689655172414,0.8500000000000001,1,250,17,0.2857142857142857,0.5,2,0,9,0
train_145631,0.4943851763048634,0.0172413793103448,0.8,1,90,0,1.0,0.5,2,1,37,0
train_22618,0.708463918776555,0.8103448275862069,0.2,1,94,25,0.2857142857142857,0.5,2,0,25,0
train_61051,0.0792308782669384,0.4137931034482758,0.8,1,209,5,0.7142857142857142,1.0,2,0,24,0
train_112857,0.0741230804590521,0.0862068965517241,0.65,1,240,28,0.3571428571428571,0.5,2,0,18,0
train_139462,0.2554225242421439,0.3448275862068965,0.3,1,246,10,0.3571428571428571,1.0,2,1,9,0
train_48987,0.8928363498620769,0.4655172413793103,0.95,1,275,2,0.7142857142857142,0.25,2,0,40,0
train_110482,0.1642147235112258,0.9827586206896552,0.4,1,93,7,0.5714285714285714,0.5,2,0,18,0
train_71970,0.2892533135368003,0.7586206896551724,0.75,1,242,0,0.3571428571428571,0.25,2,0,45,0
train_11436,0.0625562833771187,0.8275862068965518,0.35,1,313,0,0.5,0.5,2,1,48,0
train_24750,0.1559340347808747,0.6379310344827587,0.65,0,244,28,0.7142857142857142,0.75,2,0,18,0
train_61488,0.181888855120531,0.6551724137931034,0.35,0,167,12,0.5,0.5,2,0,33,0
train_64083,0.202830175457985,0.7931034482758621,0.95,1,14,14,0.4285714285714285,0.0,2,0,7,0
train_48875,0.2821762732305947,0.7241379310344829,0.35,1,76,2,0.2857142857142857,1.0,2,1,6,0
train_58263,0.977193044625886,0.1379310344827586,0.6000000000000001,1,204,22,0.5714285714285714,1.0,2,0,5,0
train_28839,0.4934553118494502,0.3103448275862069,0.3,1,5,16,0.2142857142857142,0.25,2,1,2,0
train_137733,0.3085419196790911,0.4827586206896552,0.05,1,166,12,0.0714285714285714,0.0,2,0,22,0
train_11777,0.3482128663850145,0.7931034482758621,0.45,1,278,28,0.2857142857142857,1.0,2,1,1,0
train_126630,0.4847721056279573,0.7068965517241379,0.15,1,112,13,0.2142857142857142,0.0,2,0,46,0
train_126606,0.8985869143475613,0.603448275862069,0.15,1,304,13,0.2142857142857142,1.0,1,1,50,0
train_3237,0.8480401872822492,0.896551724137931,0.0,1,271,1,0.0,1.0,2,0,34,1
train_673,0.8213190721416253,0.3103448275862069,0.15,1,90,0,0.2142857142857142,1.0,2,1,34,0
train_35339,0.5862757852444556,1.0,0.3,1,75,2,0.2142857142857142,0.0,2,0,27,0
train_71721,0.4259098537002579,0.5517241379310345,0.3,1,188,25,0.4285714285714285,0.5,2,0,42,0
train_133753,0.620578463982843,0.9482758620689656,0.45,1,152,13,0.6428571428571428,0.0,2,1,9,0
train_113776,0.2131580875684259,0.9482758620689656,0.4,1,256,2,0.2857142857142857,0.5,2,1,49,0
train_115852,0.8831575109703784,0.7413793103448276,0.25,1,233,18,0.3571428571428571,0.25,2,0,6,1
train_53390,0.0658063543507325,0.3275862068965517,1.0,0,208,0,0.9285714285714284,0.75,2,0,35,0
train_35054,0.2935025208145889,0.4999999999999999,0.55,1,307,25,0.2857142857142857,0.25,1,0,23,0
train_60115,0.3665861231269072,0.6724137931034484,0.6000000000000001,1,117,10,0.4285714285714285,0.5,2,0,14,1
train_6048,0.6297475741839436,0.5689655172413792,0.75,0,21,0,0.4285714285714285,0.0,2,0,20,0
train_61970,0.7528010052025961,0.7586206896551724,0.6000000000000001,1,255,25,0.7142857142857142,0.5,2,0,34,0
train_72915,0.037959171252423,0.4827586206896552,0.0,1,271,1,0.0,0.5,2,1,44,0
train_72368,0.5018614306758971,0.3275862068965517,0.4,1,120,22,0.5714285714285714,1.0,2,0,3,0
train_76831,0.5691324041295631,0.1896551724137931,0.5,1,270,20,0.6428571428571428,0.25,2,0,25,0
train_149530,0.6994942154002131,0.0344827586206896,0.8500000000000001,1,92,25,0.3571428571428571,0.5,2,0,9,0
train_91695,0.6559884912631381,0.3620689655172414,0.45,0,93,7,0.6428571428571428,0.5,2,0,33,0
train_55235,0.0573842189118553,0.1034482758620689,0.15,1,43,5,0.2142857142857142,0.0,2,0,1,0
train_147018,0.9579140484510534,0.1551724137931034,0.95,1,308,6,0.8571428571428571,0.5,2,1,39,0
train_140702,0.6250817347753089,0.8275862068965518,0.55,1,50,13,0.5,0.0,2,1,28,0
train_109953,0.5173618076669121,0.1206896551724137,0.45,1,64,25,0.6428571428571428,0.5,2,0,32,0
train_42686,0.3102362770665734,0.2241379310344827,1.0,1,195,13,0.8571428571428571,0.25,2,1,1,0
train_27179,0.3867093949844778,0.0,0.35,1,173,25,0.5,1.0,2,1,19,1
train_16983,0.4241351129391404,0.7068965517241379,0.75,0,86,1,0.2857142857142857,0.0,2,0,42,1
train_15563,0.1878744633934316,0.1896551724137931,1.0,0,127,13,0.5714285714285714,1.0,2,0,34,0
train_8821,0.3884649158106788,0.0862068965517241,0.95,1,99,21,0.5,0.75,2,0,3,0
train_25111,0.3747400804114027,0.1206896551724137,0.35,1,199,25,0.5,0.25,2,0,34,0
train_110250,0.2829731998028355,0.8448275862068966,0.15,1,278,28,0.2142857142857142,0.25,2,0,15,0
train_133297,0.8817744764870123,0.3448275862068965,0.3,1,48,20,0.2142857142857142,0.75,2,1,31,1
train_1288,0.2802578834767421,0.9827586206896552,0.25,0,107,13,0.2142857142857142,0.5,2,1,49,0
train_5469,0.6605310027560586,0.9137931034482758,0.4,0,272,28,0.2142857142857142,0.75,2,1,28,0
train_85119,0.614882355979622,0.4827586206896552,0.15,0,283,6,0.2142857142857142,1.0,2,0,40,0
train_128638,0.2645484896935101,0.2758620689655172,0.1,1,276,14,0.1428571428571428,0.25,2,1,49,0
train_1995,0.0591707719246402,0.4482758620689654,1.0,1,212,14,0.5714285714285714,0.0,2,0,36,1
train_97541,0.0797076727982263,0.8448275862068966,0.9,1,242,0,0.2857142857142857,0.75,2,0,17,0
train_110881,0.5568192329083725,0.9137931034482758,0.1,1,10,26,0.1428571428571428,0.75,2,1,44,1
train_32092,0.4883511177793607,0.6551724137931034,0.3,1,48,20,0.4285714285714285,1.0,2,0,37,0
train_41051,0.3714506686335067,0.0862068965517241,0.6000000000000001,1,171,14,0.7857142857142857,0.75,2,0,7,0
train_32691,0.4097117530302429,0.8448275862068966,0.55,1,81,10,0.7857142857142857,0.5,2,0,20,0
train_104374,0.8551172275884548,0.0,0.1,1,64,25,0.1428571428571428,0.5,2,0,8,0
train_108415,0.4263841456358535,0.8448275862068966,0.4,1,307,25,0.5714285714285714,0.75,2,1,22,0
train_39576,0.453996184842919,0.8275862068965518,0.0,1,104,25,0.0,0.25,2,1,17,0
train_99274,0.7055400861773832,0.8103448275862069,0.55,1,225,7,0.7857142857142857,0.25,2,0,29,0
train_20143,0.6551817545157838,0.603448275862069,1.0,1,206,28,0.2857142857142857,0.0,1,0,32,0
train_132225,0.4407865838447637,0.7068965517241379,0.5,1,71,28,0.7142857142857142,0.75,2,0,7,0
train_426,0.9654974139177156,0.0,0.2,1,119,11,0.2857142857142857,0.25,2,0,13,0
train_79025,0.4175807147173048,0.5172413793103448,0.6000000000000001,1,164,4,0.2857142857142857,0.75,0,1,44,0
train_94762,0.4125365829438293,0.2068965517241379,0.8500000000000001,1,236,14,0.9285714285714284,0.5,2,1,30,0
train_10682,0.4026441224838402,0.4999999999999999,0.4,1,118,0,0.5714285714285714,0.25,2,0,23,1
train_78268,0.7125258317927354,0.7931034482758621,0.25,1,264,23,0.3571428571428571,0.75,2,1,30,0
train_26684,0.0351417490220857,0.4137931034482758,0.0,1,227,14,0.0,0.0,2,0,14,0
train_129514,0.0490137370480662,0.0689655172413792,0.8500000000000001,0,34,25,0.6428571428571428,1.0,2,1,8,0
train_135876,0.2815539277338455,0.1379310344827586,0.25,1,300,22,0.3571428571428571,0.0,2,1,9,0
train_39981,0.8139162939801162,0.0344827586206896,0.8500000000000001,1,312,0,0.2142857142857142,0.25,2,0,42,0
train_120959,0.8995108726771407,0.8620689655172413,0.25,1,47,4,0.3571428571428571,0.5,2,0,31,0
train_139980,0.9128122688852878,0.4655172413793103,0.35,1,208,0,0.3571428571428571,1.0,2,1,34,0
train_74097,0.8651283110842566,0.0344827586206896,0.35,1,185,25,0.3571428571428571,0.75,2,0,3,0
train_94210,0.5415270718789529,0.3275862068965517,0.2,1,293,22,0.2857142857142857,0.75,1,1,14,0
train_50940,0.4705530576313752,0.6551724137931034,0.5,1,124,14,0.7142857142857142,0.75,2,0,8,0
train_5795,0.2600100824575249,0.8793103448275863,0.55,1,4,14,0.7857142857142857,1.0,2,0,16,0
train_72539,0.6666334321958736,0.8793103448275863,0.2,1,38,11,0.2142857142857142,0.5,2,0,13,0
train_126637,0.5826038767409557,0.8103448275862069,0.8,0,314,0,0.5,0.0,2,0,1,0
train_55880,0.2802644903293696,1.0,0.35,1,115,25,0.5,0.75,2,0,21,0
train_97753,0.8656982021752962,0.396551724137931,0.1,1,69,2,0.1428571428571428,0.25,2,0,40,0
train_6249,0.170960820563088,0.4482758620689654,0.8,1,69,2,0.2857142857142857,1.0,2,0,2,0
train_15600,0.222118381184965,0.0,0.55,1,251,13,0.6428571428571428,0.25,2,0,35,0
train_71284,0.4272977932711808,0.6551724137931034,0.6000000000000001,1,303,11,0.2857142857142857,0.25,2,0,20,0
train_99072,0.9504262821398356,0.5172413793103448,0.7000000000000001,1,7,14,1.0,0.0,2,1,15,0
train_114188,0.9344988622198944,0.5172413793103448,0.8500000000000001,1,238,25,0.7857142857142857,0.25,2,0,1,1
train_31612,0.5527199811644637,0.6379310344827587,0.9,1,135,10,0.5714285714285714,0.25,2,0,35,0
train_117298,0.69258434848625,0.2758620689655172,0.25,1,239,11,0.3571428571428571,0.0,2,0,4,0
train_47715,0.570990030860008,0.396551724137931,0.0,1,30,11,0.0,1.0,2,0,7,0
train_140297,0.008628249220091,0.3275862068965517,0.65,1,267,8,0.2142857142857142,1.0,2,0,25,0
train_35363,0.5403450458815884,0.9655172413793104,0.1,1,231,10,0.1428571428571428,1.0,2,0,9,0
train_108577,0.0445957547167922,0.8793103448275863,0.0,1,250,17,0.0,0.5,2,0,5,0
train_90470,0.6181090026575564,0.2758620689655172,0.9,1,269,13,0.3571428571428571,0.0,2,0,8,0
train_73939,0.4807888742203413,0.5862068965517242,0.15,1,151,2,0.2142857142857142,0.25,2,0,27,0
train_66042,0.8769798034521405,0.7413793103448276,0.8500000000000001,1,60,20,0.8571428571428571,0.0,2,0,30,0
train_102245,0.7077022287516612,0.3448275862068965,0.35,1,79,2,0.4285714285714285,0.0,2,0,46,0
train_115074,0.1414462080069448,0.8448275862068966,0.25,1,298,0,0.3571428571428571,0.25,2,0,16,0
train_13897,0.4811561551641362,0.6551724137931034,0.95,1,263,13,0.7857142857142857,0.0,2,0,24,1
train_116267,0.6817136734220733,0.1724137931034482,1.0,1,144,14,0.7142857142857142,0.0,2,0,23,0
train_3790,0.0295523516991823,0.6724137931034484,0.7000000000000001,1,69,2,1.0,1.0,2,0,4,0
train_95021,0.3986824133991776,0.2758620689655172,0.65,1,134,6,0.3571428571428571,0.5,2,0,49,0
train_76934,0.5974187427199491,0.896551724137931,0.35,1,55,14,0.5,0.25,2,1,5,0
train_21338,0.7095193134318916,0.6724137931034484,0.05,1,86,1,0.0714285714285714,0.75,2,0,7,0
train_154721,0.635055279335727,0.8275862068965518,0.55,1,310,14,0.3571428571428571,0.5,2,1,21,0
train_53484,0.3362364444401733,0.6551724137931034,0.15,1,297,22,0.2142857142857142,1.0,2,1,45,0
train_20028,0.2296198617205766,0.1379310344827586,0.25,0,203,1,0.3571428571428571,0.75,2,0,20,0
train_120909,0.4115017095731693,0.5344827586206897,0.8500000000000001,1,255,25,0.3571428571428571,0.0,2,0,5,0
train_27784,0.6856692761732469,0.7758620689655173,0.65,1,241,4,0.7857142857142857,0.75,2,0,40,0
train_59337,0.7118750568089222,0.7068965517241379,0.8,1,226,14,0.5,0.0,2,0,43,0
train_154381,0.4763516719541508,0.1724137931034482,0.2,1,84,0,0.2857142857142857,0.25,2,0,24,1
train_87774,0.7758746371736766,0.293103448275862,0.15,1,164,4,0.2142857142857142,0.5,2,0,33,0
train_115171,0.6472178944000717,0.2413793103448275,0.2,1,14,14,0.2857142857142857,0.25,0,0,46,0
train_60487,0.4695260924631027,0.4655172413793103,0.7000000000000001,1,305,14,0.8571428571428571,0.5,2,1,42,0
train_23208,0.6235738708188132,0.293103448275862,0.4,1,290,14,0.5714285714285714,0.75,2,1,0,0
train_71697,0.3245979730176138,0.4137931034482758,0.8500000000000001,1,281,9,0.2857142857142857,0.25,2,1,27,0
train_138050,0.5988048804219737,0.7586206896551724,0.8,1,28,25,0.5714285714285714,0.25,2,0,7,0
train_94327,0.7347194510145924,0.7931034482758621,0.5,1,207,14,0.4285714285714285,0.5,2,0,26,0
train_137322,0.5862679771458957,0.3448275862068965,0.75,1,27,25,1.0,0.0,2,0,24,0
train_13994,0.6862801097298118,0.4655172413793103,0.95,1,284,6,0.5714285714285714,0.75,2,0,34,0
train_140492,0.6242225436222449,0.6551724137931034,0.3,1,139,20,0.3571428571428571,0.25,2,0,4,0
train_2748,0.5737100520660029,0.1551724137931034,0.95,1,286,0,0.2857142857142857,0.25,2,1,1,0
train_110172,0.2650156742573397,0.7413793103448276,0.25,1,283,6,0.3571428571428571,0.5,2,0,20,0
train_82659,0.3976855794830398,0.8620689655172413,0.05,1,173,25,0.0714285714285714,1.0,2,0,3,0
train_47369,0.5232842504245403,0.7413793103448276,0.8,1,157,25,0.8571428571428571,0.25,2,1,40,0
train_28789,0.0099742452872118,0.0689655172413792,0.05,1,48,20,0.0714285714285714,0.5,2,0,9,0
train_90131,0.4265012671142509,1.0,0.05,1,12,0,0.0714285714285714,1.0,2,1,39,1
train_134796,0.7748212445948938,0.3793103448275862,0.5,1,116,27,0.7142857142857142,0.0,2,0,18,0
train_70972,0.892383179834124,0.7241379310344829,0.7000000000000001,1,243,6,0.9285714285714284,0.5,2,0,22,0
train_65260,0.8616810355700933,0.9137931034482758,0.3,1,23,28,0.2142857142857142,0.25,2,0,12,0
train_117673,0.0360824246908893,0.1034482758620689,0.8,1,221,20,0.8571428571428571,0.0,2,0,46,0
train_29553,0.6517136574054609,0.7241379310344829,0.35,1,308,6,0.3571428571428571,0.0,0,0,40,0
train_52758,0.973956888084321,0.0172413793103448,0.9,1,225,7,0.2857142857142857,0.0,2,0,24,0
train_52940,0.5684331788931479,0.7068965517241379,0.4,1,309,25,0.5714285714285714,0.25,2,1,50,0
train_140988,0.0429880872440895,0.7758620689655173,0.2,0,178,22,0.2857142857142857,0.5,2,0,30,0
train_39882,0.416597094506422,0.896551724137931,0.8,1,104,25,0.7142857142857142,0.0,2,0,32,0
train_117131,0.353895860786808,0.1379310344827586,0.6000000000000001,1,214,5,0.7857142857142857,1.0,2,1,46,0
train_93751,0.7839185803515406,0.5862068965517242,0.5,0,305,14,0.2857142857142857,0.25,0,0,17,0
train_81681,0.7229286215662886,1.0,0.95,1,131,14,0.7142857142857142,0.0,2,1,23,0
train_32374,0.1626005492897233,0.1206896551724137,0.5,1,187,10,0.6428571428571428,0.25,2,0,28,0
train_48045,0.3018092365401394,0.9827586206896552,0.3,1,38,11,0.4285714285714285,0.25,2,0,36,0
train_79578,0.220557662407449,0.3103448275862069,0.2,1,43,5,0.2857142857142857,0.75,2,0,38,0
train_100453,0.0773158920432272,1.0,0.55,1,283,6,0.7857142857142857,0.75,2,1,44,0
train_97329,0.0890787925236054,0.6896551724137931,0.8500000000000001,1,170,0,0.9285714285714284,1.0,2,0,9,0
train_139215,0.7658231117314879,0.8793103448275863,0.55,1,212,14,0.7857142857142857,0.75,2,0,6,1
train_145540,0.0083424527920359,0.2241379310344827,0.15,1,46,6,0.2142857142857142,0.5,2,0,15,0
train_48810,0.2773158319809306,0.4482758620689654,0.8,1,46,6,0.2857142857142857,0.75,2,1,17,0
